OG0005999 >XP_012791491.1
OG0011750 >XP_004614133.1
OG0011751 >XP_012788342.1
OG0011752 >XP_012790326.1
OG0011753 >XP_012787754.1
OG0011754 >XP_012788341.1
OG0011755 >XP_004602253.1
OG0011756 >XP_004619413.1
OG0011757 >XP_004609292.1
OG0011758 >XP_004619921.1
OG0011759 >XP_004602000.1
OG0011760 >XP_004618062.1
OG0011761 >XP_004619564.1
OG0011762 >XP_004614109.1
OG0011763 >XP_004619002.1
OG0011764 >XP_004619484.1
OG0011765 >XP_004601687.1
OG0011766 >XP_004619000.1
OG0011767 >XP_012788957.1
OG0011768 >XP_004602255.1
OG0011769 >XP_012788970.1
OG0011771 >XP_004611416.1
OG0011772 >XP_004619818.1
OG0011773 >XP_004609291.1
OG0011774 >XP_004619486.1
OG0011775 >XP_004609290.1
OG0011776 >XP_004607717.1
OG0011777 >XP_004618030.1
OG0011778 >XP_004610438.1
OG0011779 >XP_004601686.1
OG0011780 >XP_004602256.1
OG0011782 >XP_004619819.1
OG0011783 >XP_004618999.1
OG0011784 >XP_004601134.1
OG0011785 >XP_004606532.1
OG0011786 >XP_004615073.1
OG0011787 >XP_012790306.1
OG0011788 >XP_004601999.1
OG0011789 >XP_004619923.1
OG0011790 >XP_004611855.1
OG0011791 >XP_004613670.1
OG0011792 >XP_004619192.1
OG0011793 >XP_004618061.1
OG0011794 >XP_004613671.1
OG0011795 >XP_004611857.1
OG0011796 >XP_004614110.1
OG0011797 >XP_004608077.1
OG0011798 >XP_004607718.1
OG0011800 >XP_004611954.1
OG0011801 >XP_004618029.1
OG0011802 >XP_004618998.1
OG0011803 >XP_004609356.2
OG0011804 >XP_004603217.1
OG0011805 >XP_004614747.1
OG0011806 >XP_004612005.1
OG0011807 >XP_012788938.1
OG0011808 >XP_004607141.1
OG0011809 >XP_004618994.1
OG0011810 >XP_004608074.1
OG0011812 >XP_004614788.1
OG0011813 >XP_012790649.1
OG0011814 >XP_004613720.1
OG0011815 >XP_004601998.1
OG0011816 >XP_004613971.1
OG0011818 >XP_004614891.1
OG0011819 >XP_004618058.1
OG0011820 >XP_004618039.1
OG0011821 >XP_012789987.1
OG0011822 >XP_012788969.1
OG0011823 >XP_004616712.1
OG0011824 >XP_004609286.1
OG0011825 >XP_004607142.1
OG0011826 >XP_004614790.1
OG0011827 >XP_004615071.1
OG0011828 >XP_004618992.1
OG0011829 >XP_012790319.1
OG0011830 >XP_004616129.1
OG0011831 >XP_004613186.1
OG0011833 >XP_004611940.1
OG0011834 >XP_004602954.1
OG0011835 >XP_004609354.1
OG0011837 >XP_004618025.1
OG0011838 >XP_004611941.1
OG0011839 >XP_004611950.1
OG0011840 >XP_004608071.1
OG0011841 >XP_004611342.1
OG0011842 >XP_012787873.1
OG0011843 >XP_004618053.1
OG0011844 >XP_004616916.1
OG0011845 >XP_004619824.1
OG0011847 >XP_004619021.1
OG0011848 >XP_004614748.1
OG0011849 >XP_004619020.1
OG0011850 >XP_004613721.1
OG0011851 >XP_004610477.1
OG0011852 >XP_004619019.1
OG0011853 >XP_004619827.1
OG0011854 >XP_012790538.1
OG0011856 >XP_004601677.1
OG0011858 >XP_012789279.1
OG0011860 >XP_004618990.1
OG0011861 >XP_004608069.1
OG0011862 >XP_004608068.1
OG0011863 >XP_012790891.1
OG0011864 >XP_012790309.1
OG0011865 >XP_004610442.2
OG0011866 >XP_012787874.1
OG0011867 >XP_012790541.1
OG0011868 >XP_004613762.2
OG0011869 >XP_004613760.1
OG0011870 >XP_004616225.1
OG0011871 >XP_012790310.1
OG0011872 >XP_004619017.1
OG0011873 >XP_004613675.1
OG0011874 >XP_004610443.1
OG0011875 >XP_004603843.1
OG0011876 >XP_004607146.1
OG0011877 >XP_004615070.1
OG0011878 >XP_012788052.1
OG0011879 >XP_012789219.1
OG0011880 >XP_004610478.1
OG0011881 >XP_004618988.1
OG0011882 >XP_004601676.1
OG0011883 >XP_012788858.1
OG0011884 >XP_004619015.1
OG0011886 >XP_004611945.1
OG0011887 >XP_004600252.1
OG0011888 >XP_004620226.1
OG0011889 >XP_004613759.1
OG0011891 >XP_012788967.1
OG0011892 >XP_004614888.1
OG0011893 >XP_004619014.1
OG0011894 >XP_004613677.1
OG0011895 >XP_004610449.2
OG0011896 >XP_004618985.1
OG0011897 >XP_004606828.1
OG0011898 >XP_004603970.1
OG0011899 >XP_004606827.1
OG0011900 >XP_012789600.1
OG0011901 >XP_012788857.1
OG0011902 >XP_004614884.1
OG0011903 >XP_004603971.2
OG0011904 >XP_012789267.1
OG0011905 >XP_004613726.1
OG0011906 >XP_004618983.1
OG0011907 >XP_004609282.1
OG0011908 >XP_012788859.1
OG0011909 >XP_012787157.1
OG0011910 >XP_012788868.1
OG0011912 >XP_004608065.1
OG0011913 >XP_004609278.1
OG0011914 >XP_004600254.1
OG0011915 >XP_004618982.1
OG0011916 >XP_004606739.1
OG0011917 >XP_004609277.1
OG0011918 >XP_012787875.1
OG0011920 >XP_004603261.1
OG0011921 >XP_004600255.1
OG0011923 >XP_004614881.1
OG0011924 >XP_004613727.2
OG0011925 >XP_004606738.1
OG0011926 >XP_004618980.1
OG0011927 >XP_004609352.1
OG0011928 >XP_004611420.1
OG0011929 >XP_004608112.1
OG0011930 >XP_004618979.1
OG0011931 >XP_004618978.1
OG0011932 >XP_004614880.1
OG0011933 >XP_012787117.1
OG0011934 >XP_004614879.1
OG0011935 >XP_012789349.1
OG0011936 >XP_004618974.1
OG0011937 >XP_004621014.1
OG0011939 >XP_012787118.1
OG0011940 >XP_012787752.1
OG0011941 >XP_004609351.1
OG0011942 >XP_004603976.1
OG0011943 >XP_012791609.1
OG0011944 >XP_012787876.1
OG0011945 >XP_004614877.1
OG0011946 >XP_012790531.1
OG0011947 >XP_012791652.1
OG0011948 >XP_004606825.1
OG0011949 >XP_004611614.1
OG0011950 >XP_004613881.1
OG0011951 >XP_004609274.2
OG0011952 >XP_004613880.2
OG0011953 >XP_004603850.1
OG0011954 >XP_012788051.1
OG0011955 >XP_004607720.1
OG0011956 >XP_004606735.1
OG0011957 >XP_004601129.1
OG0011958 >XP_012788856.1
OG0011959 >XP_004613784.1
OG0011960 >XP_004614809.1
OG0011961 >XP_004602986.1
OG0011963 >XP_004607725.1
OG0011964 >XP_012788079.1
OG0011965 >XP_012789330.1
OG0011966 >XP_004606733.1
OG0011967 >XP_012789610.1
OG0011968 >XP_004605941.1
OG0011969 >XP_004606732.1
OG0011970 >XP_004620249.1
OG0011971 >XP_004603854.1
OG0011972 >XP_004611350.1
OG0011973 >XP_004614873.2
OG0011974 >XP_004607152.1
OG0011976 >XP_004607729.1
OG0011978 >XP_004608109.1
OG0011979 >XP_012787877.1
OG0011981 >XP_012787132.1
OG0011982 >XP_004614872.1
OG0011983 >XP_012788338.1
OG0011984 >XP_012789420.1
OG0011985 >XP_004603256.1
OG0011986 >XP_004613877.1
OG0011987 >XP_004607730.1
OG0011988 >XP_004605944.1
OG0011989 >XP_012790527.1
OG0011990 >XP_004613876.1
OG0011991 >XP_004603980.1
OG0011992 >XP_012787878.1
OG0011993 >XP_004607732.1
OG0011994 >XP_004614802.1
OG0011995 >XP_004606728.1
OG0011996 >XP_012791558.1
OG0011997 >XP_012790526.1
OG0011998 >XP_004615011.1
OG0011999 >XP_004600261.1
OG0012000 >XP_004607733.1
OG0012001 >XP_004616571.1
OG0012002 >XP_004606534.1
OG0012003 >XP_004613875.2
OG0012007 >XP_004615859.1
OG0012008 >XP_004605947.1
OG0012009 >XP_012787880.1
OG0012010 >XP_004600444.1
OG0012011 >XP_012788398.1
OG0012012 >XP_004615879.1
OG0012013 >XP_004621530.1
OG0012014 >XP_004614867.1
OG0012015 >XP_004621529.1
OG0012016 >XP_004615009.1
OG0012017 >XP_004605934.1
OG0012018 >XP_004621015.1
OG0012019 >XP_004606031.1
OG0012021 >XP_012791029.1
OG0012022 >XP_004618050.1
OG0012023 >XP_004602984.1
OG0012024 >XP_004615006.1
OG0012025 >XP_004607833.1
OG0012026 >XP_004603250.1
OG0012027 >XP_004606726.1
OG0012028 >XP_012789327.1
OG0012029 >XP_004603249.1
OG0012031 >XP_004615876.1
OG0012032 >XP_012789588.1
OG0012033 >XP_004606535.1
OG0012034 >XP_004605933.1
OG0012035 >XP_004621527.1
OG0012036 >XP_004618047.1
OG0012037 >XP_004608060.1
OG0012040 >XP_012787984.1
OG0012041 >XP_004611351.1
OG0012043 >XP_004615005.1
OG0012044 >XP_004606635.1
OG0012045 >XP_004607835.1
OG0012046 >XP_012791634.1
OG0012047 >XP_004602684.1
OG0012048 >XP_004611354.1
OG0012049 >XP_004611355.1
OG0012050 >XP_004600447.1
OG0012051 >XP_004602683.1
OG0012052 >XP_004618046.1
OG0012053 >XP_004618022.1
OG0012054 >XP_004614865.2
OG0012055 >XP_004622276.1
OG0012056 >XP_012789325.1
OG0012057 >XP_012791582.1
OG0012058 >XP_004602865.1
OG0012059 >XP_004613025.1
OG0012060 >XP_004611526.1
OG0012061 >XP_004611527.1
OG0012062 >XP_004614863.1
OG0012063 >XP_004602728.1
OG0012064 >XP_004616564.1
OG0012065 >XP_004607739.1
OG0012066 >XP_004602682.2
OG0012067 >XP_004607740.1
OG0012068 >XP_004607153.1
OG0012069 >XP_004602983.1
OG0012070 >XP_004618019.1
OG0012071 >XP_004611426.1
OG0012072 >XP_004611534.1
OG0012073 >XP_004609380.1
OG0012074 >XP_004613026.1
OG0012075 >XP_004605924.1
OG0012076 >XP_012791555.1
OG0012077 >XP_004609444.1
OG0012078 >XP_004606719.1
OG0012079 >XP_012787898.1
OG0012080 >XP_004608056.1
OG0012081 >XP_004611529.1
OG0012082 >XP_004621444.1
OG0012083 >XP_012788375.1
OG0012084 >XP_012787848.1
OG0012085 >XP_012791633.1
OG0012086 >XP_004608055.1
OG0012087 >XP_004602677.1
OG0012088 >XP_004602866.1
OG0012090 >XP_004607839.1
OG0012091 >XP_004606538.1
OG0012092 >XP_004606539.1
OG0012094 >XP_004607744.1
OG0012095 >XP_004611618.1
OG0012097 >XP_004608054.1
OG0012098 >XP_012791554.1
OG0012099 >XP_004609382.1
OG0012100 >XP_012790268.1
OG0012101 >XP_004607840.1
OG0012102 >XP_004621465.1
OG0012103 >XP_004602981.1
OG0012104 >XP_004609904.1
OG0012105 >XP_004600820.1
OG0012106 >XP_004611535.2
OG0012107 >XP_004617907.1
OG0012109 >XP_004606718.1
OG0012110 >XP_004602676.1
OG0012111 >XP_012789793.1
OG0012112 >XP_004614753.1
OG0012113 >XP_004609902.1
OG0012114 >XP_012790267.1
OG0012115 >XP_004602674.1
OG0012116 >XP_004602736.1
OG0012117 >XP_004617905.1
OG0012118 >XP_012787884.1
OG0012119 >XP_004614752.1
OG0012120 >XP_012789324.1
OG0012121 >XP_004615817.1
OG0012122 >XP_004616562.1
OG0012123 >XP_004600158.1
OG0012124 >XP_004617903.1
OG0012125 >XP_012790294.1
OG0012126 >XP_004614751.1
OG0012127 >XP_004607155.1
OG0012129 >XP_004610017.1
OG0012130 >XP_004615868.2
OG0012132 >XP_004602839.2
OG0012133 >XP_012788873.1
OG0012134 >XP_004615867.1
OG0012135 >XP_004611427.1
OG0012136 >XP_004617859.1
OG0012137 >XP_012789323.1
OG0012138 >XP_004614800.1
OG0012139 >XP_012790295.1
OG0012140 >XP_004602737.2
OG0012142 >XP_004602979.1
OG0012143 >XP_004614799.1
OG0012144 >XP_004615848.1
OG0012145 >XP_004616556.1
OG0012146 >XP_004611361.1
OG0012147 >XP_004607156.1
OG0012148 >XP_004617337.1
OG0012149 >XP_004615847.1
OG0012150 >XP_004607747.1
OG0012151 >XP_012790299.1
OG0012152 >XP_012788840.1
OG0012153 >XP_004614750.1
OG0012154 >XP_004615846.1
OG0012155 >XP_004611624.1
OG0012156 >XP_012788841.1
OG0012157 >XP_004601436.1
OG0012158 >XP_004611431.1
OG0012159 >XP_004617899.1
OG0012160 >XP_004611432.1
OG0012161 >XP_004617336.1
OG0012162 >XP_004617974.1
OG0012163 >XP_004617898.1
OG0012164 >XP_012788874.1
OG0012165 >XP_004618798.1
OG0012166 >XP_012789322.1
OG0012167 >XP_012791604.1
OG0012169 >XP_004614798.1
OG0012170 >XP_004617897.1
OG0012171 >XP_004603242.1
OG0012172 >XP_004617991.1
OG0012173 >XP_004616969.2
OG0012174 >XP_004616555.1
OG0012175 >XP_012788895.1
OG0012176 >XP_004602871.1
OG0012177 >XP_004617334.1
OG0012178 >XP_004614797.1
OG0012179 >XP_004617975.2
OG0012180 >XP_004611434.1
OG0012181 >XP_004611628.1
OG0012182 >XP_004602021.1
OG0012183 >XP_004611540.1
OG0012184 >XP_012787987.1
OG0012185 >XP_004608053.1
OG0012186 >XP_004617976.1
OG0012187 >XP_004617856.1
OG0012188 >XP_004613778.1
OG0012190 >XP_004611541.2
OG0012191 >XP_004602978.1
OG0012192 >XP_004602739.1
OG0012193 >XP_004600375.1
OG0012194 >XP_004615864.1
OG0012195 >XP_004614795.1
OG0012196 >XP_012791107.1
OG0012197 >XP_004613777.1
OG0012199 >XP_004602873.1
OG0012200 >XP_004621463.1
OG0012201 >XP_004602022.1
OG0012202 >XP_004618796.1
OG0012203 >XP_012789320.1
OG0012204 >XP_004614794.1
OG0012205 >XP_004617977.2
OG0012206 >XP_004605921.1
OG0012207 >XP_004611542.1
OG0012208 >XP_004601264.1
OG0012209 >XP_004607753.1
OG0012210 >XP_004618794.1
OG0012211 >XP_004613866.1
OG0012212 >XP_004616967.1
OG0012213 >XP_004605919.1
OG0012214 >XP_004601717.1
OG0012215 >XP_012787988.1
OG0012216 >XP_004600161.1
OG0012217 >XP_004600249.1
OG0012218 >XP_004616757.1
OG0012220 >XP_004607357.1
OG0012221 >XP_004601263.1
OG0012222 >XP_004600162.1
OG0012224 >XP_004617979.1
OG0012225 >XP_004602023.1
OG0012226 >XP_012790769.1
OG0012227 >XP_012790458.1
OG0012228 >XP_004611543.1
OG0012229 >XP_004602745.1
OG0012230 >XP_004617420.1
OG0012231 >XP_004601260.1
OG0012232 >XP_004617981.1
OG0012233 >XP_012789673.1
OG0012234 >XP_004611439.1
OG0012235 >XP_004600431.1
OG0012236 >XP_004617983.1
OG0012237 >XP_004609450.1
OG0012238 >XP_004602874.1
OG0012239 >XP_004607359.1
OG0012240 >XP_004608226.1
OG0012241 >XP_004602024.1
OG0012242 >XP_004612064.1
OG0012243 >XP_004607360.1
OG0012245 >XP_004602025.1
OG0012246 >XP_004603241.1
OG0012247 >XP_004609453.1
OG0012248 >XP_004613170.1
OG0012249 >XP_004610554.1
OG0012250 >XP_004618727.1
OG0012251 >XP_004615209.1
OG0012252 >XP_012789618.1
OG0012253 >XP_004602747.1
OG0012254 >XP_004601719.1
OG0012255 >XP_004612060.1
OG0012256 >XP_012789624.1
OG0012257 >XP_004622880.1
OG0012258 >XP_004619941.1
OG0012259 >XP_004607161.1
OG0012260 >XP_004612116.1
OG0012261 >XP_004603240.1
OG0012262 >XP_004600243.1
OG0012263 >XP_004612059.1
OG0012264 >XP_004612114.1
OG0012265 >XP_004613153.1
OG0012266 >XP_004622849.2
OG0012267 >XP_004615212.1
OG0012268 >XP_004612058.1
OG0012269 >XP_004609388.1
OG0012270 >XP_004619943.1
OG0012271 >XP_004622784.2
OG0012272 >XP_004600429.1
OG0012273 >XP_004607361.1
OG0012274 >XP_004613774.1
OG0012275 >XP_012790771.1
OG0012276 >XP_004602750.1
OG0012277 >XP_004610758.1
OG0012278 >XP_004608574.1
OG0012279 >XP_012790772.1
OG0012280 >XP_012787888.1
OG0012281 >XP_004610759.1
OG0012282 >XP_004610760.1
OG0012283 >XP_012788637.1
OG0012284 >XP_004602752.1
OG0012285 >XP_004608222.1
OG0012286 >XP_004615215.1
OG0012287 >XP_004607166.1
OG0012288 >XP_004600426.1
OG0012289 >XP_012789788.1
OG0012290 >XP_004602028.1
OG0012291 >XP_012788665.1
OG0012292 >XP_012790773.1
OG0012293 >XP_012788178.1
OG0012294 >XP_004601723.1
OG0012295 >XP_012789636.1
OG0012296 >XP_004609389.1
OG0012298 >XP_012788090.1
OG0012299 >XP_012788381.1
OG0012300 >XP_012788688.1
OG0012301 >XP_004600242.1
OG0012302 >XP_012791541.1
OG0012303 >XP_012787889.1
OG0012304 >XP_004601725.1
OG0012305 >XP_012790775.1
OG0012306 >XP_004610562.1
OG0012307 >XP_004618787.2
OG0012308 >XP_004608571.1
OG0012309 >XP_004609391.1
OG0012310 >XP_004618725.1
OG0012311 >XP_012791629.1
OG0012313 >XP_004602030.1
OG0012315 >XP_012788382.1
OG0012316 >XP_012788383.1
OG0012317 >XP_004612107.1
OG0012318 >XP_004608609.1
OG0012319 >XP_004610764.1
OG0012320 >XP_004608216.1
OG0012321 >XP_004608567.1
OG0012322 >XP_004610566.1
OG0012324 >XP_004603026.1
OG0012325 >XP_012788087.1
OG0012326 >XP_004610567.1
OG0012327 >XP_004609395.1
OG0012328 >XP_004600422.1
OG0012329 >XP_004603027.1
OG0012330 >XP_004608246.1
OG0012331 >XP_004608566.1
OG0012332 >XP_004603028.1
OG0012333 >XP_012788933.1
OG0012335 >XP_012788086.1
OG0012336 >XP_004603292.1
OG0012338 >XP_004602875.1
OG0012339 >XP_004609396.1
OG0012340 >XP_004620045.1
OG0012342 >XP_004611035.1
OG0012343 >XP_004608213.1
OG0012344 >XP_004608049.1
OG0012345 >XP_004608212.1
OG0012346 >XP_012789316.1
OG0012348 >XP_004611925.1
OG0012349 >XP_004611825.1
OG0012351 >XP_004610767.1
OG0012352 >XP_004610990.1
OG0012353 >XP_004617776.1
OG0012354 >XP_012791645.1
OG0012355 >XP_004608210.1
OG0012356 >XP_004602757.1
OG0012357 >XP_004609402.1
OG0012358 >XP_004602876.1
OG0012359 >XP_004608048.1
OG0012360 >XP_004611826.1
OG0012361 >XP_004610571.1
OG0012362 >XP_012788623.1
OG0012363 >XP_004613858.1
OG0012364 >XP_004607365.1
OG0012365 >XP_004601427.1
OG0012366 >XP_004608561.1
OG0012367 >XP_004610573.1
OG0012368 >XP_004602877.1
OG0012370 >XP_004608243.1
OG0012371 >XP_004607367.2
OG0012372 >XP_012788189.1
OG0012373 >XP_004602758.1
OG0012374 >XP_004610986.1
OG0012376 >XP_004608242.1
OG0012377 >XP_004607369.1
OG0012378 >XP_012791628.1
OG0012379 >XP_004617774.1
OG0012380 >XP_004611827.1
OG0012382 >XP_004603263.1
OG0012383 >XP_004610984.1
OG0012384 >XP_004608559.1
OG0012385 >XP_004610770.1
OG0012386 >XP_004608558.1
OG0012387 >XP_004608199.1
OG0012388 >XP_004613856.1
OG0012389 >XP_012788048.1
OG0012390 >XP_004611926.1
OG0012392 >XP_004602766.1
OG0012393 >XP_004611829.1
OG0012394 >XP_004610982.1
OG0012395 >XP_004617705.1
OG0012396 >XP_004608557.1
OG0012397 >XP_004610980.1
OG0012398 >XP_004602768.1
OG0012399 >XP_004609160.1
OG0012400 >XP_004617702.1
OG0012401 >XP_004610771.1
OG0012402 >XP_004609162.1
OG0012403 >XP_004610979.1
OG0012406 >XP_004609169.1
OG0012407 >XP_004601242.1
OG0012408 >XP_004610978.1
OG0012409 >XP_004617770.1
OG0012410 >XP_004609319.1
OG0012411 >XP_004601240.1
OG0012412 >XP_012791638.1
OG0012413 >XP_004611830.1
OG0012414 >XP_004617699.1
OG0012415 >XP_004609170.1
OG0012416 >XP_004608040.1
OG0012417 >XP_004602770.1
OG0012418 >XP_004602771.1
OG0012419 >XP_004602992.1
OG0012420 >XP_004602773.1
OG0012421 >XP_004607375.1
OG0012422 >XP_004617698.1
OG0012423 >XP_004601425.1
OG0012424 >XP_004607376.1
OG0012425 >XP_004613853.1
OG0012426 >XP_004602774.1
OG0012427 >XP_004617697.1
OG0012428 >XP_004607169.1
OG0012429 >XP_004602994.1
OG0012430 >XP_012788616.1
OG0012431 >XP_004610973.1
OG0012432 >XP_004613772.1
OG0012433 >XP_004617768.1
OG0012434 >XP_004601237.1
OG0012435 >XP_004602995.2
OG0012436 >XP_012788613.1
OG0012437 >XP_004607172.1
OG0012438 >XP_004601235.2
OG0012439 >XP_004601234.1
OG0012440 >XP_012791639.1
OG0012441 >XP_004609174.1
OG0012442 >XP_004601420.1
OG0012443 >XP_004611838.1
OG0012444 >XP_004607173.1
OG0012445 >XP_004611839.1
OG0012446 >XP_004602997.1
OG0012448 >XP_004622878.1
OG0012449 >XP_004601232.1
OG0012450 >XP_004608036.1
OG0012451 >XP_004603270.1
OG0012452 >XP_004613849.1
OG0012453 >XP_004609176.1
OG0012454 >XP_004611031.1
OG0012455 >XP_004607379.1
OG0012456 >XP_012788039.1
OG0012457 >XP_004611030.1
OG0012458 >XP_004608035.1
OG0012459 >XP_004603271.1
OG0012460 >XP_012790217.1
OG0012461 >XP_004617761.1
OG0012462 >XP_004610971.1
OG0012463 >XP_012790216.1
OG0012464 >XP_004601283.1
OG0012465 >XP_004613771.1
OG0012466 >XP_004608087.1
OG0012468 >XP_004601227.1
OG0012469 >XP_004616512.1
OG0012470 >XP_004601285.1
OG0012471 >XP_004601419.1
OG0012472 >XP_004616499.1
OG0012474 >XP_004601225.1
OG0012475 >XP_004611842.1
OG0012476 >XP_004603275.1
OG0012477 >XP_004601418.1
OG0012478 >XP_004613846.1
OG0012479 >XP_004603001.1
OG0012480 >XP_004609322.1
OG0012481 >XP_004607383.1
OG0012482 >XP_012788949.1
OG0012483 >XP_012788330.1
OG0012484 >XP_012788170.1
OG0012485 >XP_004613845.1
OG0012487 >XP_004609194.1
OG0012488 >XP_004616501.1
OG0012489 >XP_004608549.1
OG0012490 >XP_004613843.1
OG0012491 >XP_004605953.1
OG0012492 >XP_004609326.1
OG0012493 >XP_004608597.1
OG0012494 >XP_004613842.1
OG0012495 >XP_004607176.1
OG0012496 >XP_004601453.1
OG0012497 >XP_004607177.1
OG0012498 >XP_004616172.1
OG0012499 >XP_004607385.1
OG0012500 >XP_004601289.1
OG0012501 >XP_004606036.2
OG0012502 >XP_004616508.1
OG0012503 >XP_004601292.1
OG0012505 >XP_004603277.1
OG0012507 >XP_004616715.1
OG0012508 >XP_004613047.1
OG0012509 >XP_004608544.1
OG0012510 >XP_004601211.1
OG0012511 >XP_004613088.1
OG0012512 >XP_004616510.2
OG0012513 >XP_004616127.1
OG0012514 >XP_004607181.1
OG0012515 >XP_004603006.1
OG0012516 >XP_004619394.1
OG0012517 >XP_012787588.1
OG0012518 >XP_012789936.1
OG0012519 >XP_004601293.1
OG0012520 >XP_004619393.1
OG0012521 >XP_004601208.1
OG0012522 >XP_004607182.1
OG0012523 >XP_004619392.1
OG0012524 >XP_012788592.1
OG0012525 >XP_004613838.1
OG0012526 >XP_012791648.1
OG0012528 >XP_004608543.1
OG0012529 >XP_012789937.1
OG0012530 >XP_004601207.1
OG0012531 >XP_004608542.1
OG0012533 >XP_004616924.1
OG0012534 >XP_004601456.1
OG0012535 >XP_004608537.1
OG0012536 >XP_004603012.1
OG0012537 >XP_004607391.2
OG0012538 >XP_004608536.1
OG0012539 >XP_004601457.2
OG0012540 >XP_012788195.1
OG0012541 >XP_012787911.1
OG0012542 >XP_004616926.1
OG0012543 >XP_004603013.1
OG0012544 >XP_004608535.1
OG0012545 >XP_004605962.1
OG0012546 >XP_004616720.1
OG0012547 >XP_012789939.1
OG0012548 >XP_012789845.1
OG0012549 >XP_012787907.1
OG0012550 >XP_004603015.1
OG0012551 >XP_004616125.2
OG0012552 >XP_004608532.1
OG0012553 >XP_004605965.1
OG0012554 >XP_004607185.1
OG0012555 >XP_012789313.1
OG0012557 >XP_004608531.1
OG0012558 >XP_004601413.2
OG0012559 >XP_004605966.1
OG0012560 >XP_004607186.1
OG0012561 >XP_004609709.1
OG0012562 >XP_004601412.1
OG0012563 >XP_004613064.1
OG0012564 >XP_004608528.1
OG0012565 >XP_004601411.1
OG0012566 >XP_004605968.1
OG0012567 >XP_004607195.1
OG0012568 >XP_004609708.1
OG0012569 >XP_004603280.1
OG0012570 >XP_012787021.1
OG0012571 >XP_004610169.1
OG0012572 >XP_004603018.1
OG0012573 >XP_004603019.1
OG0012574 >XP_004610171.1
OG0012576 >XP_004609706.1
OG0012578 >XP_004601202.1
OG0012579 >XP_012790021.1
OG0012580 >XP_004613062.1
OG0012581 >XP_004602950.1
OG0012582 >XP_004609698.1
OG0012583 >XP_004601297.1
OG0012585 >XP_012787015.1
OG0012586 >XP_004613106.1
OG0012587 >XP_004602947.1
OG0012588 >XP_004602945.1
OG0012589 >XP_004602212.1
OG0012590 >XP_004607201.1
OG0012591 >XP_004609696.1
OG0012592 >XP_004608520.1
OG0012593 >XP_004601306.1
OG0012594 >XP_004616511.1
OG0012595 >XP_004609695.1
OG0012596 >XP_004613103.2
OG0012598 >XP_004616724.1
OG0012599 >XP_004603283.1
OG0012600 >XP_004613102.1
OG0012601 >XP_004616939.1
OG0012602 >XP_004601200.2
OG0012603 >XP_004609693.1
OG0012604 >XP_004613099.1
OG0012605 >XP_012789181.1
OG0012606 >XP_012790017.1
OG0012607 >XP_004609690.1
OG0012608 >XP_004609410.1
OG0012609 >XP_004613096.1
OG0012610 >XP_004610266.1
OG0012611 >XP_004609687.1
OG0012612 >XP_004609857.1
OG0012614 >XP_004613093.1
OG0012615 >XP_004601317.1
OG0012616 >XP_004616727.1
OG0012617 >XP_004616167.1
OG0012618 >XP_004609412.1
OG0012619 >XP_004603022.1
OG0012620 >XP_004602207.1
OG0012621 >XP_004613054.1
OG0012622 >XP_004601318.2
OG0012623 >XP_004609416.1
OG0012624 >XP_004602204.1
OG0012625 >XP_004601804.1
OG0012626 >XP_004609417.1
OG0012627 >XP_012791642.1
OG0012628 >XP_004610580.1
OG0012629 >XP_004603288.1
OG0012630 >XP_004610773.1
OG0012631 >XP_004610581.1
OG0012632 >XP_004620348.1
OG0012633 >XP_004603982.1
OG0012634 >XP_004602201.1
OG0012635 >XP_004603856.1
OG0012636 >XP_004616733.1
OG0012637 >XP_004603857.1
OG0012638 >XP_004601813.1
OG0012639 >XP_004610775.1
OG0012641 >XP_004603984.1
OG0012642 >XP_004601409.1
OG0012643 >XP_004601816.1
OG0012644 >XP_004610585.1
OG0012645 >XP_012790995.1
OG0012646 >XP_004610586.1
OG0012647 >XP_004601324.1
OG0012648 >XP_004601198.1
OG0012649 >XP_012787658.1
OG0012650 >XP_004601818.1
OG0012651 >XP_004601819.1
OG0012652 >XP_004616736.1
OG0012653 >XP_004601197.1
OG0012654 >XP_004601325.1
OG0012655 >XP_004601196.1
OG0012656 >XP_004602199.1
OG0012657 >XP_004601408.1
OG0012658 >XP_004610590.1
OG0012659 >XP_004601822.1
OG0012660 >XP_012788562.1
OG0012661 >XP_004616957.1
OG0012662 >XP_004601823.1
OG0012663 >XP_004602197.1
OG0012664 >XP_004610592.1
OG0012665 >XP_004616958.1
OG0012666 >XP_004601194.1
OG0012667 >XP_004601328.1
OG0012668 >XP_004610593.1
OG0012670 >XP_004616960.1
OG0012671 >XP_012788666.1
OG0012673 >XP_004601329.1
OG0012674 >XP_004610777.1
OG0012675 >XP_004601191.1
OG0012676 >XP_004616739.1
OG0012677 >XP_004601331.2
OG0012678 >XP_004610778.1
OG0012680 >XP_004602195.1
OG0012681 >XP_004610594.1
OG0012683 >XP_004610173.1
OG0012684 >XP_004601186.1
OG0012685 >XP_004610175.1
OG0012686 >XP_004602332.1
OG0012687 >XP_004610601.1
OG0012688 >XP_004610176.1
OG0012689 >XP_004615371.1
OG0012690 >XP_004601185.1
OG0012691 >XP_004601834.1
OG0012692 >XP_004602191.1
OG0012693 >XP_004610783.1
OG0012694 >XP_004606246.1
OG0012695 >XP_004601181.1
OG0012696 >XP_004610784.1
OG0012697 >XP_004606316.1
OG0012699 >XP_004610603.1
OG0012700 >XP_004606248.1
